response_id,participant_id,is_spam,question_index,map_id,layout_a_id,layout_b_id,map_a_layout_id,map_b_layout_id,chosen_map,chosen_layout_id,other_layout_id,reason_codes,reason_labels,reason_text
response_000500,participant_000446,false,3,map_3,layout_2,layout_0,map_3_layout_2,map_3_layout_0,mapB,map_3_layout_0,map_3_layout_2,2,The distribution inside districts,None of these look legitimate.
response_000500,participant_000446,false,4,map_4,layout_1,layout_2,map_4_layout_1,map_4_layout_2,mapB,map_4_layout_2,map_4_layout_1,0,The shape of the districts,None of these look legitimate.
response_000501,participant_000447,false,0,map_0,layout_3,layout_1,map_0_layout_3,map_0_layout_1,mapA,map_0_layout_3,map_0_layout_1,2,The distribution inside districts,the summary helped
response_000501,participant_000447,false,1,map_1,layout_1,layout_0,map_1_layout_1,map_1_layout_0,mapB,map_1_layout_0,map_1_layout_1,2,The distribution inside districts,Map B summary
response_000501,participant_000447,false,2,map_2,layout_1,layout_3,map_2_layout_1,map_2_layout_3,mapB,map_2_layout_3,map_2_layout_1,2,The distribution inside districts,Map A summery is cleary wrong
response_000501,participant_000447,false,3,map_3,layout_1,layout_0,map_3_layout_1,map_3_layout_0,mapB,map_3_layout_0,map_3_layout_1,3,None of the above,they are both off but Map A is off by much more
response_000501,participant_000447,false,4,map_4,layout_3,layout_1,map_4_layout_3,map_4_layout_1,mapA,map_4_layout_3,map_4_layout_1,2,The distribution inside districts,"They are both off, A less so"
response_000502,participant_000448,false,0,map_0,layout_3,layout_0,map_0_layout_3,map_0_layout_0,mapA,map_0_layout_3,map_0_layout_0,0,The shape of the districts,no
response_000502,participant_000448,false,1,map_1,layout_0,layout_2,map_1_layout_0,map_1_layout_2,mapA,map_1_layout_0,map_1_layout_2,0,The shape of the districts,no
response_000502,participant_000448,false,2,map_2,layout_4,layout_1,map_2_layout_4,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_4,0,The shape of the districts,no
response_000502,participant_000448,false,3,map_3,layout_3,layout_4,map_3_layout_3,map_3_layout_4,mapA,map_3_layout_3,map_3_layout_4,0,The shape of the districts,no
response_000502,participant_000448,false,4,map_4,layout_0,layout_2,map_4_layout_0,map_4_layout_2,mapB,map_4_layout_2,map_4_layout_0,0,The shape of the districts,no
response_000503,participant_000449,false,0,map_0,layout_4,layout_1,map_0_layout_4,map_0_layout_1,mapB,map_0_layout_1,map_0_layout_4,2,The distribution inside districts,No
response_000503,participant_000449,false,1,map_1,layout_0,layout_3,map_1_layout_0,map_1_layout_3,mapB,map_1_layout_3,map_1_layout_0,2,The distribution inside districts,No
response_000503,participant_000449,false,2,map_2,layout_3,layout_4,map_2_layout_3,map_2_layout_4,mapA,map_2_layout_3,map_2_layout_4,0,The shape of the districts,No
response_000503,participant_000449,false,3,map_3,layout_3,layout_0,map_3_layout_3,map_3_layout_0,mapA,map_3_layout_3,map_3_layout_0,0,The shape of the districts,No
response_000503,participant_000449,false,4,map_4,layout_4,layout_3,map_4_layout_4,map_4_layout_3,mapA,map_4_layout_4,map_4_layout_3,0,The shape of the districts,
response_000504,participant_000450,false,0,map_0,layout_1,layout_2,map_0_layout_1,map_0_layout_2,mapA,map_0_layout_1,map_0_layout_2,0,The shape of the districts,
response_000504,participant_000450,false,1,map_1,layout_0,layout_4,map_1_layout_0,map_1_layout_4,mapB,map_1_layout_4,map_1_layout_0,1,The winner of election,
response_000504,participant_000450,false,2,map_2,layout_2,layout_1,map_2_layout_2,map_2_layout_1,mapA,map_2_layout_2,map_2_layout_1,0,The shape of the districts,
response_000504,participant_000450,false,3,map_3,layout_2,layout_1,map_3_layout_2,map_3_layout_1,mapB,map_3_layout_1,map_3_layout_2,1,The winner of election,
response_000504,participant_000450,false,4,map_4,layout_4,layout_1,map_4_layout_4,map_4_layout_1,mapA,map_4_layout_4,map_4_layout_1,0,The shape of the districts,
response_000505,participant_000451,false,0,map_0,layout_3,layout_0,map_0_layout_3,map_0_layout_0,mapA,map_0_layout_3,map_0_layout_0,0,The shape of the districts,
response_000505,participant_000451,false,1,map_1,layout_4,layout_2,map_1_layout_4,map_1_layout_2,mapA,map_1_layout_4,map_1_layout_2,0,The shape of the districts,
response_000505,participant_000451,false,2,map_2,layout_2,layout_1,map_2_layout_2,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_2,0,The shape of the districts,
response_000505,participant_000451,false,3,map_3,layout_2,layout_4,map_3_layout_2,map_3_layout_4,mapB,map_3_layout_4,map_3_layout_2,0|2,The shape of the districts|The distribution inside districts,
response_000505,participant_000451,false,4,map_4,layout_2,layout_4,map_4_layout_2,map_4_layout_4,mapA,map_4_layout_2,map_4_layout_4,0|1,The shape of the districts|The winner of election,
response_000506,participant_000452,false,0,map_0,layout_2,layout_1,map_0_layout_2,map_0_layout_1,mapB,map_0_layout_1,map_0_layout_2,0,The shape of the districts,no
response_000506,participant_000452,false,1,map_1,layout_3,layout_1,map_1_layout_3,map_1_layout_1,mapB,map_1_layout_1,map_1_layout_3,1,The winner of election,no
response_000506,participant_000452,false,2,map_2,layout_1,layout_4,map_2_layout_1,map_2_layout_4,mapB,map_2_layout_4,map_2_layout_1,0,The shape of the districts,no
response_000506,participant_000452,false,3,map_3,layout_4,layout_1,map_3_layout_4,map_3_layout_1,mapA,map_3_layout_4,map_3_layout_1,2,The distribution inside districts,no
response_000506,participant_000452,false,4,map_4,layout_4,layout_1,map_4_layout_4,map_4_layout_1,mapB,map_4_layout_1,map_4_layout_4,0,The shape of the districts,no
response_000507,participant_000453,false,0,map_0,layout_4,layout_2,map_0_layout_4,map_0_layout_2,mapA,map_0_layout_4,map_0_layout_2,0|1,The shape of the districts|The winner of election,
response_000507,participant_000453,false,1,map_1,layout_1,layout_3,map_1_layout_1,map_1_layout_3,mapA,map_1_layout_1,map_1_layout_3,2|1|0,The distribution inside districts|The winner of election|The shape of the districts,
response_000507,participant_000453,false,2,map_2,layout_3,layout_1,map_2_layout_3,map_2_layout_1,mapA,map_2_layout_3,map_2_layout_1,0,The shape of the districts,
response_000507,participant_000453,false,3,map_3,layout_4,layout_0,map_3_layout_4,map_3_layout_0,mapA,map_3_layout_4,map_3_layout_0,2|0,The distribution inside districts|The shape of the districts,
response_000507,participant_000453,false,4,map_4,layout_2,layout_3,map_4_layout_2,map_4_layout_3,mapA,map_4_layout_2,map_4_layout_3,1|2,The winner of election|The distribution inside districts,
response_000508,participant_000279,false,0,map_0,layout_3,layout_1,map_0_layout_3,map_0_layout_1,mapA,map_0_layout_3,map_0_layout_1,0,The shape of the districts,
response_000508,participant_000279,false,1,map_1,layout_3,layout_2,map_1_layout_3,map_1_layout_2,mapA,map_1_layout_3,map_1_layout_2,2,The distribution inside districts,
response_000508,participant_000279,false,2,map_2,layout_2,layout_4,map_2_layout_2,map_2_layout_4,mapA,map_2_layout_2,map_2_layout_4,0|2,The shape of the districts|The distribution inside districts,
response_000508,participant_000279,false,3,map_3,layout_2,layout_0,map_3_layout_2,map_3_layout_0,mapA,map_3_layout_2,map_3_layout_0,0|2,The shape of the districts|The distribution inside districts,
response_000508,participant_000279,false,4,map_4,layout_1,layout_3,map_4_layout_1,map_4_layout_3,mapA,map_4_layout_1,map_4_layout_3,0,The shape of the districts,
response_000509,participant_000454,false,0,map_0,layout_4,layout_2,map_0_layout_4,map_0_layout_2,mapA,map_0_layout_4,map_0_layout_2,2,The distribution inside districts,no
response_000509,participant_000454,false,1,map_1,layout_4,layout_2,map_1_layout_4,map_1_layout_2,mapB,map_1_layout_2,map_1_layout_4,1,The winner of election,
response_000509,participant_000454,false,2,map_2,layout_4,layout_2,map_2_layout_4,map_2_layout_2,mapB,map_2_layout_2,map_2_layout_4,2,The distribution inside districts,
response_000509,participant_000454,false,3,map_3,layout_0,layout_2,map_3_layout_0,map_3_layout_2,mapA,map_3_layout_0,map_3_layout_2,1,The winner of election,
response_000509,participant_000454,false,4,map_4,layout_1,layout_0,map_4_layout_1,map_4_layout_0,mapA,map_4_layout_1,map_4_layout_0,1,The winner of election,
response_000510,participant_000455,false,0,map_0,layout_1,layout_4,map_0_layout_1,map_0_layout_4,mapA,map_0_layout_1,map_0_layout_4,0,The shape of the districts,No
response_000510,participant_000455,false,1,map_1,layout_2,layout_3,map_1_layout_2,map_1_layout_3,mapA,map_1_layout_2,map_1_layout_3,0,The shape of the districts,No
response_000510,participant_000455,false,2,map_2,layout_1,layout_4,map_2_layout_1,map_2_layout_4,mapA,map_2_layout_1,map_2_layout_4,0,The shape of the districts,No
response_000510,participant_000455,false,3,map_3,layout_4,layout_2,map_3_layout_4,map_3_layout_2,mapA,map_3_layout_4,map_3_layout_2,0,The shape of the districts,No
response_000510,participant_000455,false,4,map_4,layout_4,layout_2,map_4_layout_4,map_4_layout_2,mapA,map_4_layout_4,map_4_layout_2,0,The shape of the districts,No
response_000511,participant_000166,false,0,map_0,layout_4,layout_3,map_0_layout_4,map_0_layout_3,mapB,map_0_layout_3,map_0_layout_4,2,The distribution inside districts,its more inclusive
response_000511,participant_000166,false,1,map_1,layout_3,layout_0,map_1_layout_3,map_1_layout_0,mapB,map_1_layout_0,map_1_layout_3,2,The distribution inside districts,its more inclusive
response_000511,participant_000166,false,2,map_2,layout_1,layout_2,map_2_layout_1,map_2_layout_2,mapA,map_2_layout_1,map_2_layout_2,3,None of the above,no
response_000511,participant_000166,false,3,map_3,layout_0,layout_3,map_3_layout_0,map_3_layout_3,mapA,map_3_layout_0,map_3_layout_3,2,The distribution inside districts,A is more inclusive
response_000511,participant_000166,false,4,map_4,layout_2,layout_0,map_4_layout_2,map_4_layout_0,mapB,map_4_layout_0,map_4_layout_2,3,None of the above,it seems equally divided
response_000512,participant_000456,false,0,map_0,layout_0,layout_2,map_0_layout_0,map_0_layout_2,mapB,map_0_layout_2,map_0_layout_0,0,The shape of the districts,District votes
response_000512,participant_000456,false,1,map_1,layout_1,layout_2,map_1_layout_1,map_1_layout_2,mapA,map_1_layout_1,map_1_layout_2,1,The winner of election,District votes
response_000512,participant_000456,false,2,map_2,layout_0,layout_2,map_2_layout_0,map_2_layout_2,mapB,map_2_layout_2,map_2_layout_0,0,The shape of the districts,Only the shape of the districts
response_000512,participant_000456,false,3,map_3,layout_1,layout_2,map_3_layout_1,map_3_layout_2,mapA,map_3_layout_1,map_3_layout_2,1,The winner of election,Nothing more
response_000512,participant_000456,false,4,map_4,layout_2,layout_3,map_4_layout_2,map_4_layout_3,mapA,map_4_layout_2,map_4_layout_3,2,The distribution inside districts,Nothing more
response_000513,participant_000457,false,0,map_0,layout_3,layout_4,map_0_layout_3,map_0_layout_4,mapA,map_0_layout_3,map_0_layout_4,0,The shape of the districts,FAIR
response_000513,participant_000457,false,1,map_1,layout_1,layout_2,map_1_layout_1,map_1_layout_2,mapA,map_1_layout_1,map_1_layout_2,2,The distribution inside districts,LESS FAIR
response_000513,participant_000457,false,2,map_2,layout_0,layout_4,map_2_layout_0,map_2_layout_4,mapB,map_2_layout_4,map_2_layout_0,3,None of the above,MORE FAIR
response_000513,participant_000457,false,3,map_3,layout_4,layout_2,map_3_layout_4,map_3_layout_2,mapB,map_3_layout_2,map_3_layout_4,1,The winner of election,NONE
response_000513,participant_000457,false,4,map_4,layout_1,layout_3,map_4_layout_1,map_4_layout_3,mapB,map_4_layout_3,map_4_layout_1,0,The shape of the districts,DISTRICTS
response_000514,participant_000171,false,0,map_0,layout_0,layout_2,map_0_layout_0,map_0_layout_2,mapA,map_0_layout_0,map_0_layout_2,1|2,The winner of election|The distribution inside districts,Nothing.
response_000514,participant_000171,false,1,map_1,layout_1,layout_0,map_1_layout_1,map_1_layout_0,mapA,map_1_layout_1,map_1_layout_0,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,Nothing.
response_000514,participant_000171,false,2,map_2,layout_2,layout_1,map_2_layout_2,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_2,2,The distribution inside districts,Nothing.
response_000514,participant_000171,false,3,map_3,layout_4,layout_1,map_3_layout_4,map_3_layout_1,mapB,map_3_layout_1,map_3_layout_4,2|0,The distribution inside districts|The shape of the districts,Nothing.
response_000514,participant_000171,false,4,map_4,layout_1,layout_0,map_4_layout_1,map_4_layout_0,mapB,map_4_layout_0,map_4_layout_1,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,Nothing.
response_000515,participant_000458,false,0,map_0,layout_0,layout_2,map_0_layout_0,map_0_layout_2,mapB,map_0_layout_2,map_0_layout_0,1,The winner of election,Green Votes are gerrymandered in MAP B. So The Green Votes are the winner of the election.
response_000515,participant_000458,false,1,map_1,layout_0,layout_4,map_1_layout_0,map_1_layout_4,mapA,map_1_layout_0,map_1_layout_4,2,The distribution inside districts,The division of the district is based on the favor of blue
response_000515,participant_000458,false,2,map_2,layout_0,layout_3,map_2_layout_0,map_2_layout_3,mapB,map_2_layout_3,map_2_layout_0,1,The winner of election,Yellow is large in numbers. So The city votes are gerrymandered by a inner purposse
response_000515,participant_000458,false,3,map_3,layout_1,layout_4,map_3_layout_1,map_3_layout_4,mapA,map_3_layout_1,map_3_layout_4,2,The distribution inside districts,In the district map green voters get favor
response_000515,participant_000458,false,4,map_4,layout_4,layout_2,map_4_layout_4,map_4_layout_2,mapA,map_4_layout_4,map_4_layout_2,2,The distribution inside districts,I think it is fairer for the green in the district map A
response_000516,participant_000459,false,0,map_0,layout_2,layout_0,map_0_layout_2,map_0_layout_0,mapB,map_0_layout_0,map_0_layout_2,2,The distribution inside districts,more fair
response_000516,participant_000459,false,1,map_1,layout_4,layout_0,map_1_layout_4,map_1_layout_0,mapB,map_1_layout_0,map_1_layout_4,2,The distribution inside districts,more fair
response_000516,participant_000459,false,2,map_2,layout_0,layout_4,map_2_layout_0,map_2_layout_4,mapB,map_2_layout_4,map_2_layout_0,2,The distribution inside districts,more fair
response_000516,participant_000459,false,3,map_3,layout_4,layout_3,map_3_layout_4,map_3_layout_3,mapB,map_3_layout_3,map_3_layout_4,2,The distribution inside districts,more fair
response_000516,participant_000459,false,4,map_4,layout_0,layout_4,map_4_layout_0,map_4_layout_4,mapB,map_4_layout_4,map_4_layout_0,2,The distribution inside districts,more fair
response_000517,participant_000460,false,0,map_0,layout_0,layout_3,map_0_layout_0,map_0_layout_3,mapA,map_0_layout_0,map_0_layout_3,0,The shape of the districts,"It is by west, middle and east not crazy borders that have no pattern"
response_000517,participant_000460,false,1,map_1,layout_3,layout_2,map_1_layout_3,map_1_layout_2,mapA,map_1_layout_3,map_1_layout_2,2,The distribution inside districts,"It seems more geographically divided by location middle, north, south, east and west"
response_000517,participant_000460,false,2,map_2,layout_1,layout_4,map_2_layout_1,map_2_layout_4,mapB,map_2_layout_4,map_2_layout_1,2,The distribution inside districts,It seems like it is divided geographically more according to directions.
response_000517,participant_000460,false,3,map_3,layout_0,layout_2,map_3_layout_0,map_3_layout_2,mapA,map_3_layout_0,map_3_layout_2,0,The shape of the districts,The shapes seem to follow a distinct pattern moreso.
response_000517,participant_000460,false,4,map_4,layout_1,layout_4,map_4_layout_1,map_4_layout_4,mapB,map_4_layout_4,map_4_layout_1,0,The shape of the districts,The shapes are evenly distributed.
response_000518,participant_000271,false,0,map_0,layout_3,layout_4,map_0_layout_3,map_0_layout_4,mapA,map_0_layout_3,map_0_layout_4,0,The shape of the districts,I do not think so
response_000518,participant_000271,false,1,map_1,layout_0,layout_2,map_1_layout_0,map_1_layout_2,mapB,map_1_layout_2,map_1_layout_0,1,The winner of election,no
response_000518,participant_000271,false,2,map_2,layout_0,layout_1,map_2_layout_0,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_0,0,The shape of the districts,no
response_000518,participant_000271,false,3,map_3,layout_3,layout_4,map_3_layout_3,map_3_layout_4,mapB,map_3_layout_4,map_3_layout_3,0,The shape of the districts,no
response_000518,participant_000271,false,4,map_4,layout_3,layout_4,map_4_layout_3,map_4_layout_4,mapA,map_4_layout_3,map_4_layout_4,2,The distribution inside districts,no
response_000519,participant_000461,false,0,map_0,layout_1,layout_2,map_0_layout_1,map_0_layout_2,mapA,map_0_layout_1,map_0_layout_2,0,The shape of the districts,na
response_000519,participant_000461,false,1,map_1,layout_2,layout_4,map_1_layout_2,map_1_layout_4,mapA,map_1_layout_2,map_1_layout_4,1,The winner of election,na
response_000519,participant_000461,false,2,map_2,layout_3,layout_4,map_2_layout_3,map_2_layout_4,mapB,map_2_layout_4,map_2_layout_3,0,The shape of the districts,na
response_000519,participant_000461,false,3,map_3,layout_0,layout_2,map_3_layout_0,map_3_layout_2,mapA,map_3_layout_0,map_3_layout_2,1,The winner of election,na
response_000519,participant_000461,false,4,map_4,layout_2,layout_0,map_4_layout_2,map_4_layout_0,mapB,map_4_layout_0,map_4_layout_2,0,The shape of the districts,na
response_000520,participant_000403,false,0,map_0,layout_3,layout_4,map_0_layout_3,map_0_layout_4,mapB,map_0_layout_4,map_0_layout_3,2,The distribution inside districts,
response_000520,participant_000403,false,1,map_1,layout_1,layout_0,map_1_layout_1,map_1_layout_0,mapB,map_1_layout_0,map_1_layout_1,2,The distribution inside districts,
response_000520,participant_000403,false,2,map_2,layout_2,layout_0,map_2_layout_2,map_2_layout_0,mapA,map_2_layout_2,map_2_layout_0,2,The distribution inside districts,
response_000520,participant_000403,false,3,map_3,layout_1,layout_4,map_3_layout_1,map_3_layout_4,mapA,map_3_layout_1,map_3_layout_4,2,The distribution inside districts,
response_000520,participant_000403,false,4,map_4,layout_2,layout_0,map_4_layout_2,map_4_layout_0,mapA,map_4_layout_2,map_4_layout_0,2,The distribution inside districts,
response_000521,participant_000462,false,0,map_0,layout_1,layout_0,map_0_layout_1,map_0_layout_0,mapB,map_0_layout_0,map_0_layout_1,2,The distribution inside districts,no
response_000521,participant_000462,false,1,map_1,layout_2,layout_3,map_1_layout_2,map_1_layout_3,mapB,map_1_layout_3,map_1_layout_2,2,The distribution inside districts,no
response_000521,participant_000462,false,2,map_2,layout_2,layout_1,map_2_layout_2,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_2,2,The distribution inside districts,no
response_000521,participant_000462,false,3,map_3,layout_4,layout_0,map_3_layout_4,map_3_layout_0,mapB,map_3_layout_0,map_3_layout_4,3,None of the above,Very difficult to see the red lines dividing the city.
response_000521,participant_000462,false,4,map_4,layout_1,layout_4,map_4_layout_1,map_4_layout_4,mapA,map_4_layout_1,map_4_layout_4,2,The distribution inside districts,no
response_000522,participant_000463,false,0,map_0,layout_0,layout_2,map_0_layout_0,map_0_layout_2,mapA,map_0_layout_0,map_0_layout_2,0,The shape of the districts,no
response_000522,participant_000463,false,1,map_1,layout_4,layout_0,map_1_layout_4,map_1_layout_0,mapB,map_1_layout_0,map_1_layout_4,0,The shape of the districts,no
response_000522,participant_000463,false,2,map_2,layout_2,layout_1,map_2_layout_2,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_2,2,The distribution inside districts,there is nothing
response_000522,participant_000463,false,3,map_3,layout_1,layout_2,map_3_layout_1,map_3_layout_2,mapA,map_3_layout_1,map_3_layout_2,2,The distribution inside districts,nope
response_000522,participant_000463,false,4,map_4,layout_1,layout_2,map_4_layout_1,map_4_layout_2,mapA,map_4_layout_1,map_4_layout_2,0,The shape of the districts,nope
response_000523,participant_000219,false,0,map_0,layout_2,layout_3,map_0_layout_2,map_0_layout_3,mapA,map_0_layout_2,map_0_layout_3,0,The shape of the districts,
response_000523,participant_000219,false,1,map_1,layout_2,layout_4,map_1_layout_2,map_1_layout_4,mapB,map_1_layout_4,map_1_layout_2,0,The shape of the districts,
response_000523,participant_000219,false,2,map_2,layout_3,layout_1,map_2_layout_3,map_2_layout_1,mapA,map_2_layout_3,map_2_layout_1,0,The shape of the districts,
response_000523,participant_000219,false,3,map_3,layout_1,layout_2,map_3_layout_1,map_3_layout_2,mapA,map_3_layout_1,map_3_layout_2,0,The shape of the districts,
response_000523,participant_000219,false,4,map_4,layout_4,layout_3,map_4_layout_4,map_4_layout_3,mapB,map_4_layout_3,map_4_layout_4,0,The shape of the districts,
response_000524,participant_000464,false,0,map_0,layout_0,layout_2,map_0_layout_0,map_0_layout_2,mapB,map_0_layout_2,map_0_layout_0,1|0,The winner of election|The shape of the districts,
response_000524,participant_000464,false,1,map_1,layout_2,layout_4,map_1_layout_2,map_1_layout_4,mapB,map_1_layout_4,map_1_layout_2,1,The winner of election,
response_000524,participant_000464,false,2,map_2,layout_0,layout_1,map_2_layout_0,map_2_layout_1,mapB,map_2_layout_1,map_2_layout_0,2,The distribution inside districts,
response_000524,participant_000464,false,3,map_3,layout_0,layout_2,map_3_layout_0,map_3_layout_2,mapA,map_3_layout_0,map_3_layout_2,1|2,The winner of election|The distribution inside districts,
response_000524,participant_000464,false,4,map_4,layout_0,layout_1,map_4_layout_0,map_4_layout_1,mapA,map_4_layout_0,map_4_layout_1,3,None of the above,
response_000525,participant_000465,false,0,map_0,layout_4,layout_3,map_0_layout_4,map_0_layout_3,mapB,map_0_layout_3,map_0_layout_4,2,The distribution inside districts,no
response_000525,participant_000465,false,1,map_1,layout_3,layout_1,map_1_layout_3,map_1_layout_1,mapB,map_1_layout_1,map_1_layout_3,2,The distribution inside districts,no
response_000525,participant_000465,false,2,map_2,layout_3,layout_4,map_2_layout_3,map_2_layout_4,mapA,map_2_layout_3,map_2_layout_4,0,The shape of the districts,
response_000525,participant_000465,false,3,map_3,layout_0,layout_3,map_3_layout_0,map_3_layout_3,mapA,map_3_layout_0,map_3_layout_3,2,The distribution inside districts,
response_000525,participant_000465,false,4,map_4,layout_2,layout_1,map_4_layout_2,map_4_layout_1,mapB,map_4_layout_1,map_4_layout_2,0|1,The shape of the districts|The winner of election,
response_000526,participant_000195,false,0,map_0,layout_3,layout_1,map_0_layout_3,map_0_layout_1,mapA,map_0_layout_3,map_0_layout_1,2,The distribution inside districts,not confusing
response_000526,participant_000195,false,1,map_1,layout_4,layout_0,map_1_layout_4,map_1_layout_0,mapA,map_1_layout_4,map_1_layout_0,2,The distribution inside districts,the shapes also make a difference
response_000526,participant_000195,false,2,map_2,layout_2,layout_4,map_2_layout_2,map_2_layout_4,mapA,map_2_layout_2,map_2_layout_4,2,The distribution inside districts,well placed
response_000526,participant_000195,false,3,map_3,layout_2,layout_4,map_3_layout_2,map_3_layout_4,mapB,map_3_layout_4,map_3_layout_2,2|0,The distribution inside districts|The shape of the districts,nothing
response_000526,participant_000195,false,4,map_4,layout_2,layout_0,map_4_layout_2,map_4_layout_0,mapA,map_4_layout_2,map_4_layout_0,0|1,The shape of the districts|The winner of election,distribution of votes is good
response_000527,participant_000466,false,0,map_0,layout_3,layout_4,map_0_layout_3,map_0_layout_4,mapB,map_0_layout_4,map_0_layout_3,3,None of the above,more subsets in A
response_000527,participant_000466,false,1,map_1,layout_3,layout_0,map_1_layout_3,map_1_layout_0,mapA,map_1_layout_3,map_1_layout_0,2,The distribution inside districts,
response_000527,participant_000466,false,2,map_2,layout_3,layout_0,map_2_layout_3,map_2_layout_0,mapB,map_2_layout_0,map_2_layout_3,2,The distribution inside districts,
response_000527,participant_000466,false,3,map_3,layout_3,layout_1,map_3_layout_3,map_3_layout_1,mapB,map_3_layout_1,map_3_layout_3,2,The distribution inside districts,
response_000527,participant_000466,false,4,map_4,layout_0,layout_1,map_4_layout_0,map_4_layout_1,mapA,map_4_layout_0,map_4_layout_1,2,The distribution inside districts,
response_000528,participant_000077,false,0,map_0,layout_4,layout_2,map_0_layout_4,map_0_layout_2,mapA,map_0_layout_4,map_0_layout_2,2,The distribution inside districts,
response_000528,participant_000077,false,1,map_1,layout_3,layout_0,map_1_layout_3,map_1_layout_0,mapB,map_1_layout_0,map_1_layout_3,2,The distribution inside districts,
response_000528,participant_000077,false,2,map_2,layout_0,layout_3,map_2_layout_0,map_2_layout_3,mapA,map_2_layout_0,map_2_layout_3,2,The distribution inside districts,
response_000528,participant_000077,false,3,map_3,layout_0,layout_4,map_3_layout_0,map_3_layout_4,mapB,map_3_layout_4,map_3_layout_0,2,The distribution inside districts,
response_000528,participant_000077,false,4,map_4,layout_3,layout_0,map_4_layout_3,map_4_layout_0,mapB,map_4_layout_0,map_4_layout_3,2,The distribution inside districts,
response_000529,participant_000467,false,0,map_0,layout_0,layout_4,map_0_layout_0,map_0_layout_4,mapA,map_0_layout_0,map_0_layout_4,2,The distribution inside districts,less
response_000529,participant_000467,false,1,map_1,layout_0,layout_1,map_1_layout_0,map_1_layout_1,mapB,map_1_layout_1,map_1_layout_0,2,The distribution inside districts,more
response_000529,participant_000467,false,2,map_2,layout_3,layout_0,map_2_layout_3,map_2_layout_0,mapA,map_2_layout_3,map_2_layout_0,1,The winner of election,more
response_000529,participant_000467,false,3,map_3,layout_2,layout_3,map_3_layout_2,map_3_layout_3,mapA,map_3_layout_2,map_3_layout_3,1,The winner of election,less
response_000529,participant_000467,false,4,map_4,layout_3,layout_2,map_4_layout_3,map_4_layout_2,mapA,map_4_layout_3,map_4_layout_2,1,The winner of election,more
response_000530,participant_000096,false,0,map_0,layout_2,layout_1,map_0_layout_2,map_0_layout_1,mapA,map_0_layout_2,map_0_layout_1,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,good
response_000530,participant_000096,false,1,map_1,layout_1,layout_0,map_1_layout_1,map_1_layout_0,mapA,map_1_layout_1,map_1_layout_0,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,good
response_000530,participant_000096,false,2,map_2,layout_2,layout_3,map_2_layout_2,map_2_layout_3,mapA,map_2_layout_2,map_2_layout_3,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,good
response_000530,participant_000096,false,3,map_3,layout_2,layout_0,map_3_layout_2,map_3_layout_0,mapA,map_3_layout_2,map_3_layout_0,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,good
response_000530,participant_000096,false,4,map_4,layout_1,layout_0,map_4_layout_1,map_4_layout_0,mapA,map_4_layout_1,map_4_layout_0,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,good
response_000531,participant_000468,false,0,map_0,layout_0,layout_1,map_0_layout_0,map_0_layout_1,mapB,map_0_layout_1,map_0_layout_0,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,no
response_000531,participant_000468,false,1,map_1,layout_3,layout_0,map_1_layout_3,map_1_layout_0,mapA,map_1_layout_3,map_1_layout_0,0|1|2,The shape of the districts|The winner of election|The distribution inside districts,
response_000531,participant_000468,false,2,map_2,layout_4,layout_1,map_2_layout_4,map_2_layout_1,mapA,map_2_layout_4,map_2_layout_1,0|2,The shape of the districts|The distribution inside districts,
response_000531,participant_000468,false,3,map_3,layout_4,layout_1,map_3_layout_4,map_3_layout_1,mapA,map_3_layout_4,map_3_layout_1,2|0,The distribution inside districts|The shape of the districts,
response_000531,participant_000468,false,4,map_4,layout_1,layout_2,map_4_layout_1,map_4_layout_2,mapA,map_4_layout_1,map_4_layout_2,0|2,The shape of the districts|The distribution inside districts,
response_000532,participant_000320,false,0,map_0,layout_1,layout_4,map_0_layout_1,map_0_layout_4,mapA,map_0_layout_1,map_0_layout_4,2,The distribution inside districts,
response_000532,participant_000320,false,1,map_1,layout_4,layout_2,map_1_layout_4,map_1_layout_2,mapA,map_1_layout_4,map_1_layout_2,2|0,The distribution inside districts|The shape of the districts,
response_000532,participant_000320,false,2,map_2,layout_1,layout_0,map_2_layout_1,map_2_layout_0,mapB,map_2_layout_0,map_2_layout_1,2|0,The distribution inside districts|The shape of the districts,
response_000532,participant_000320,false,3,map_3,layout_3,layout_4,map_3_layout_3,map_3_layout_4,mapB,map_3_layout_4,map_3_layout_3,0,The shape of the districts,
response_000532,participant_000320,false,4,map_4,layout_1,layout_4,map_4_layout_1,map_4_layout_4,mapB,map_4_layout_4,map_4_layout_1,0,The shape of the districts,
